check_in,check_out,city,currency_code,currency_converted,hotel_id,is_soldout,meal_plan,ota,room_type,total1,total
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,34,2723.06
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,38,3043.42
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,34,2723.06
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,38,3043.42
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-17T00:00:00.000Z,2018-05-18T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-17T00:00:00.000Z,2018-05-18T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-17T00:00:00.000Z,2018-05-18T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-17T00:00:00.000Z,2018-05-18T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-17T00:00:00.000Z,2018-05-18T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-17T00:00:00.000Z,2018-05-18T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-18T00:00:00.000Z,2018-05-19T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-18T00:00:00.000Z,2018-05-19T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-18T00:00:00.000Z,2018-05-19T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-18T00:00:00.000Z,2018-05-19T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-18T00:00:00.000Z,2018-05-19T00:00:00.000Z,Kochi,EUR,FALSE,212,TRUE,,Agoda,,0,0
2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,34,2723.06
2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,38,3043.42
2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,34,2723.06
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,38,3043.42
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.84,4151.8656
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.87,7117.5983
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.84,4151.8656
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.87,7117.5983
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.84,4151.8656
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.87,7117.5983
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.84,4151.8656
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.87,7117.5983
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.71,4141.4539
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.63,7098.3767
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.71,4141.4539
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.63,7098.3767
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,34,2723.06
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,38,3043.42
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.71,4141.4539
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.63,7098.3767
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,34,2723.06
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,38,3043.42
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.71,4141.4539
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.63,7098.3767
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Kochi,EUR,FALSE,212,TRUE,,Agoda,,0,0
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,34,2723.06
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,38,3043.42
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,34,2723.06
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,38,3043.42
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-06-08T00:00:00.000Z,2018-06-09T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,46,3684.14
2018-06-08T00:00:00.000Z,2018-06-09T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,50,4004.5
2018-06-08T00:00:00.000Z,2018-06-09T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-06-08T00:00:00.000Z,2018-06-09T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-06-08T00:00:00.000Z,2018-06-09T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,51.73,4143.0557
2018-06-08T00:00:00.000Z,2018-06-09T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-06-09T00:00:00.000Z,2018-06-10T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,40,3203.6
2018-06-09T00:00:00.000Z,2018-06-10T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,44,3523.96
2018-06-09T00:00:00.000Z,2018-06-10T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,EP,Booking,Superior Room,34,2723.06
2018-06-09T00:00:00.000Z,2018-06-10T00:00:00.000Z,Turavūr,EUR,FALSE,212,FALSE,CP,Booking,Superior Room,38,3043.42
2018-06-09T00:00:00.000Z,2018-06-10T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Superior Room,73.9,5918.651
2018-06-09T00:00:00.000Z,2018-06-10T00:00:00.000Z,Kochi,EUR,FALSE,212,FALSE,CP,Agoda,Deluxe Suite,88.69,7103.1821
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kochi,EUR,FALSE,214,FALSE,CP,Agoda,Deluxe,59.25,4745.3325
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kochi,EUR,FALSE,214,FALSE,CP,Agoda,Deluxe,62.69,5020.8421
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kochi,EUR,FALSE,214,FALSE,CP,Agoda,Deluxe,74.06,5931.4654
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kochi,EUR,FALSE,214,FALSE,CP,Agoda,Deluxe,57.39,4596.3651
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kochi,EUR,FALSE,214,FALSE,CP,Agoda,Executive,66.65,5337.9985
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kochi,EUR,FALSE,214,FALSE,CP,Agoda,Executive,70.52,5647.9468
