check_in,check_out,city,currency_converted,hotel_id,is_soldout,meal_plan,ota,room_type,total
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,17920.0
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,18880.0
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,17920.0
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,18880.0
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,17920.0
2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,18880.0
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,17280.0
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,17920.0
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,17920.0
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,18240.0
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,18880.0
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,18880.0
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,24000.0
2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,24960.0
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,17280.0
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,17920.0
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,17920.0
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,18240.0
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,18880.0
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,18880.0
2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,22400.0
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,17280.0
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,17920.0
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,18240.0
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,18880.0
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,24000.0
2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,24960.0
2018-05-17T00:00:00.000Z,2018-05-18T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,22400.0
2018-05-18T00:00:00.000Z,2018-05-19T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10880.0
2018-05-18T00:00:00.000Z,2018-05-19T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,21120.0
2018-05-18T00:00:00.000Z,2018-05-19T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,22080.0
2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10880.0
2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,10880.0
2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,19712.0
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,17920.0
2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,18880.0
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,14720.0
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,15360.0
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,15680.0
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,16320.0
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,21440.0
2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,22400.0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,17280.0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,17920.0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,17920.0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,18240.0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,18880.0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,18880.0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,24000.0
2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,24960.0
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,17280.0
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,17280.0
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,17920.0
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,18240.0
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,18240.0
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,18880.0
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,24000.0
2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,24960.0
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,12480.0
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,13120.0
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,13440.0
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,14080.0
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,19840.0
2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,20800.0
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,17920.0
2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,18880.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,9600.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,10240.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,10560.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,11200.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,17920.0
2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,18880.0
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,9600.0
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,10560.0
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,17920.0
2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,18880.0
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,11520.0
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,12160.0
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,12480.0
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,13120.0
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,19840.0
2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,20800.0
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,11520.0
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,12160.0
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,12480.0
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,13120.0
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,19840.0
2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,20800.0
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,11520.0
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,12160.0
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,12160.0
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,12480.0
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,13120.0
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,13120.0
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,19840.0
2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,20800.0
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,11520.0
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,12160.0
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,12480.0
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,13120.0
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,19840.0
2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,20800.0
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,17920.0
2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,18880.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,9600.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,10240.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,10560.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,11200.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,17920.0
2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,18880.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,9600.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,9600.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,10240.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,10240.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,10560.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,10560.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,11200.0
2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,11200.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,12160.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,12800.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,13120.0
2018-06-04T00:00:00.000Z,2018-06-05T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,13760.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,12160.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,12160.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,12800.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,12800.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,13120.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,13120.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,13760.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,13760.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,19840.0
2018-06-05T00:00:00.000Z,2018-06-06T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,20800.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view Twin Bed,12480.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,12480.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,13120.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view Twin Bed,13120.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view Twin Bed,13440.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,13440.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view Twin Bed,14080.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,14080.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,19840.0
2018-06-06T00:00:00.000Z,2018-06-07T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,20800.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room city view King Bed,12160.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Room Lake view King Bed,12800.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room city view King Bed,13120.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Room Lake view King Bed,13760.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,1,false,EP,Yatra,Deluxe Suite Lake or City View King Bed,19840.0
2018-06-07T00:00:00.000Z,2018-06-08T00:00:00.000Z,Bangalore,false,1,false,CP,Yatra,Deluxe Suite Lake or City View King Bed,20800.0
